Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,224.5500030517578,226.80999755859375,223.32000732421875,225.0,222.45816040039062,360500
2022-11-01,225.72000122070312,226.85000610351562,223.58999633789062,225.75,223.19967651367188,196600
2022-11-02,224.6199951171875,228.47000122070312,220.83999633789062,221.35000610351562,218.84939575195312,225000
2022-11-03,218.80999755859375,220.99000549316406,216.82000732421875,218.0,215.53721618652344,255300
2022-11-04,221.3800048828125,222.38999938964844,218.44000244140625,220.0500030517578,217.56407165527344,425000
2022-11-07,221.24000549316406,223.13999938964844,218.47000122070312,222.14999389648438,219.6403350830078,280200
2022-11-08,223.1699981689453,228.4199981689453,222.42999267578125,225.35000610351562,222.80418395996094,208200
2022-11-09,224.47999572753906,226.8800048828125,222.72999572753906,223.6999969482422,221.17283630371094,149400
2022-11-10,230.25,235.52999877929688,230.25,235.17999267578125,232.52313232421875,269200
2022-11-11,236.1199951171875,239.07000732421875,234.82000732421875,236.5500030517578,233.877685546875,219800
2022-11-14,236.64999389648438,240.5500030517578,234.61000061035156,237.39999389648438,234.7180633544922,235400
2022-11-15,239.1999969482422,242.42999267578125,234.80999755859375,235.0,232.34518432617188,366400
2022-11-16,235.30999755859375,236.1999969482422,231.38999938964844,232.0,229.3790740966797,279200
2022-11-17,229.42999267578125,229.47000122070312,226.38999938964844,229.1300048828125,226.54148864746094,201600
2022-11-18,231.72000122070312,232.6199951171875,229.22000122070312,231.00999450683594,228.40023803710938,377100
2022-11-21,230.0,233.3699951171875,230.0,231.13999938964844,228.52879333496094,222100
2022-11-22,232.86000061035156,233.75999450683594,231.3800048828125,233.58999633789062,230.95111083984375,213000
2022-11-23,233.8699951171875,235.92999267578125,232.41000366210938,234.39999389648438,231.751953125,120700
2022-11-25,235.27999877929688,236.11000061035156,234.5800018310547,236.0800018310547,233.4129638671875,79800
2022-11-28,234.75999450683594,234.75999450683594,230.85000610351562,231.6199951171875,229.0033416748047,205500
2022-11-29,231.00999450683594,232.14999389648438,229.4600067138672,230.8000030517578,228.19261169433594,169600
2022-11-30,231.49000549316406,237.27999877929688,227.92999267578125,236.49000549316406,233.81834411621094,307800
2022-12-01,238.1199951171875,240.61000061035156,237.39999389648438,240.00999450683594,237.298583984375,191400
2022-12-02,237.72999572753906,242.6699981689453,237.61000061035156,241.9199981689453,239.18699645996094,187300
2022-12-05,240.4199981689453,241.7100067138672,236.99000549316406,238.33999633789062,235.64743041992188,213000
2022-12-06,238.77999877929688,239.25999450683594,232.47000122070312,233.58999633789062,230.95111083984375,175200
2022-12-07,233.58999633789062,235.5399932861328,232.4199981689453,235.13999938964844,232.48358154296875,201600
2022-12-08,235.2100067138672,237.49000549316406,233.30999755859375,234.63999938964844,231.98924255371094,181600
2022-12-09,234.3000030517578,234.75999450683594,232.6699981689453,232.89999389648438,230.26890563964844,141200
2022-12-12,232.99000549316406,238.52999877929688,232.99000549316406,238.3800048828125,235.68699645996094,203300
2022-12-13,244.9499969482422,244.9499969482422,236.24000549316406,238.3699951171875,235.67709350585938,281100
2022-12-14,238.72000122070312,241.08999633789062,234.3300018310547,235.91000366210938,233.24490356445312,352000
2022-12-15,239.91000366210938,245.36000061035156,234.0399932861328,241.83999633789062,239.10791015625,616600
2022-12-16,238.0399932861328,238.97000122070312,232.42999267578125,236.82000732421875,234.14462280273438,742300
2022-12-19,235.4600067138672,237.72000122070312,232.85000610351562,233.39999389648438,231.3983612060547,264700
2022-12-20,232.8699951171875,234.0399932861328,230.91000366210938,232.77000427246094,230.77377319335938,319600
2022-12-21,234.75999450683594,238.1999969482422,231.6699981689453,238.1999969482422,236.15719604492188,245800
2022-12-22,236.6199951171875,237.75999450683594,231.6300048828125,234.67999267578125,232.66738891601562,209500
2022-12-23,235.89999389648438,237.24000549316406,233.8300018310547,236.32000732421875,234.2933349609375,149500
2022-12-27,236.6199951171875,238.91000366210938,236.00999450683594,237.61000061035156,235.572265625,166400
2022-12-28,238.58999633789062,239.97999572753906,235.00999450683594,235.1199951171875,233.10362243652344,151700
2022-12-29,236.4199981689453,240.97000122070312,235.39999389648438,239.77999877929688,237.72366333007812,126700
2022-12-30,239.47999572753906,239.47999572753906,236.0,237.72000122070312,235.6813201904297,114600
2023-01-03,238.64999389648438,240.0,235.58999633789062,238.02999877929688,235.98866271972656,252800
2023-01-04,239.86000061035156,240.41000366210938,235.77000427246094,237.75,235.7110595703125,299200
2023-01-05,237.3300018310547,237.5800018310547,229.50999450683594,229.74000549316406,227.76976013183594,228400
2023-01-06,232.0399932861328,237.0,232.0399932861328,235.77000427246094,233.748046875,164000
2023-01-09,237.7899932861328,243.39999389648438,236.0500030517578,241.24000549316406,239.17112731933594,226700
2023-01-10,240.36000061035156,242.11000061035156,238.80999755859375,241.4499969482422,239.3793182373047,162900
2023-01-11,242.9600067138672,244.4499969482422,242.3300018310547,243.8699951171875,241.778564453125,217900
2023-01-12,244.00999450683594,244.61000061035156,242.07000732421875,242.14999389648438,240.0733184814453,143900
2023-01-13,239.1699981689453,244.2899932861328,239.1699981689453,243.83999633789062,241.74880981445312,125500
2023-01-17,244.1999969482422,246.61000061035156,241.8699951171875,242.0500030517578,239.97418212890625,228000
2023-01-18,243.0500030517578,245.05999755859375,238.4199981689453,238.50999450683594,236.46453857421875,254700
2023-01-19,237.6699981689453,237.6699981689453,227.82000732421875,228.3699951171875,226.4114990234375,267600
2023-01-20,228.3800048828125,234.4600067138672,228.13999938964844,233.82000732421875,231.81478881835938,325700
2023-01-23,234.14999389648438,238.61000061035156,233.0,238.10000610351562,236.0580596923828,274200
2023-01-24,237.83999633789062,242.91000366210938,237.2100067138672,242.4499969482422,240.37075805664062,247800
