Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,178.05999755859375,183.83999633789062,178.05999755859375,180.89999389648438,174.5354461669922,13281000
2022-11-01,183.8699951171875,184.5,181.89999389648438,182.22000122070312,175.80902099609375,9185600
2022-11-02,180.92999267578125,182.89999389648438,178.27000427246094,178.5,172.2198944091797,8087500
2022-11-03,177.97000122070312,182.19000244140625,177.41000366210938,181.1300048828125,174.7573699951172,6607800
2022-11-04,184.83999633789062,185.39999389648438,180.60000610351562,183.4199981689453,176.966796875,7491900
2022-11-07,182.5,186.3800048828125,182.11000061035156,185.61000061035156,179.07974243164062,7578000
2022-11-08,185.32000732421875,186.25,183.86000061035156,185.33999633789062,178.81924438476562,6308200
2022-11-09,183.61000061035156,183.80999755859375,177.22000122070312,177.92999267578125,171.66993713378906,8021700
2022-11-10,182.22999572753906,182.3300018310547,178.0399932861328,181.3000030517578,174.92140197753906,6981500
2022-11-11,184.0500030517578,187.10000610351562,183.88999938964844,186.4600067138672,179.89987182617188,8428300
2022-11-14,186.30999755859375,189.67999267578125,186.17999267578125,186.5500030517578,179.98667907714844,9722400
2022-11-15,187.1199951171875,188.44000244140625,185.27000427246094,188.0500030517578,181.43389892578125,7747300
2022-11-16,186.5399932861328,187.82000732421875,183.67999267578125,184.99000549316406,178.4815673828125,7941100
2022-11-17,181.50999450683594,184.22999572753906,180.27000427246094,184.08999633789062,178.9871368408203,6550500
2022-11-18,180.9600067138672,183.41000366210938,179.64999389648438,182.99000549316406,177.91763305664062,7661500
2022-11-21,179.72999572753906,181.6999969482422,175.82000732421875,181.24000549316406,176.21615600585938,8432900
2022-11-22,183.75,186.55999755859375,183.0800018310547,185.88999938964844,180.73724365234375,9018000
2022-11-23,183.2100067138672,185.14999389648438,182.5800018310547,184.24000549316406,179.1329803466797,5831200
2022-11-25,184.88999938964844,185.3000030517578,183.30999755859375,183.6999969482422,178.60794067382812,2796400
2022-11-28,180.27999877929688,181.47000122070312,177.9600067138672,178.36000061035156,173.41598510742188,9365500
